instance_name,variant,seed,n_iterations,xi_min,xi_max,cooling_rate,segment_size,total_cost,rider_cost,drone_cost,delay_cost,self_pickup_cost,drone_served_orders,drone_mode_ratio,on_time_rate,average_delay,feasible,cpu_time
RDL-n50-05,Generic-ALNS,1,15000,0.1,0.4,0.997,100,1336.628339,624.815687,61.82217,642.154195,7.836287,7,0.14,0.76,1.284308,True,204.212398
RDL-n50-05,Generic-ALNS,2,15000,0.1,0.4,0.997,100,1783.469098,631.131842,49.229047,1097.154082,5.954128,5,0.1,0.7,2.194308,True,209.145399
RDL-n50-05,Generic-ALNS,3,15000,0.1,0.4,0.997,100,1445.297408,639.613821,61.82217,736.02513,7.836287,7,0.14,0.74,1.47205,True,202.618405
RDL-n50-05,Generic-ALNS,4,15000,0.1,0.4,0.997,100,920.868173,682.96503,38.31553,195.340215,4.247399,4,0.08,0.86,0.39068,True,191.352386
RDL-n50-05,Generic-ALNS,5,15000,0.1,0.4,0.997,100,1242.407476,663.650019,45.740299,526.979787,6.037371,5,0.1,0.86,1.05396,True,204.641579
RDL-n50-05,Generic-ALNS,6,15000,0.1,0.4,0.997,100,2309.351311,678.747258,26.582534,1600.757448,3.264069,3,0.06,0.7,3.201515,True,216.805851
RDL-n50-05,Generic-ALNS,7,15000,0.1,0.4,0.997,100,1909.064698,674.353673,34.007304,1194.894068,5.809654,4,0.08,0.62,2.389788,True,212.367343
RDL-n50-05,Generic-ALNS,8,15000,0.1,0.4,0.997,100,962.204209,631.021789,45.740299,279.404749,6.037371,5,0.1,0.86,0.558809,True,212.651047
RDL-n50-05,Generic-ALNS,9,15000,0.1,0.4,0.997,100,940.439577,630.090942,45.740299,258.570965,6.037371,5,0.1,0.88,0.517142,True,208.038858
RDL-n50-05,Generic-ALNS,10,15000,0.1,0.4,0.997,100,2519.213081,656.641113,26.582534,1832.725364,3.264069,3,0.06,0.6,3.665451,True,218.323606
RDL-n50-05,No-Adaptive,1,15000,0.1,0.4,0.997,100,699.48426,647.70659,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,158.231785
RDL-n50-05,No-Adaptive,2,15000,0.1,0.4,0.997,100,736.104272,676.457718,52.391645,0.0,7.254909,6,0.12,1.0,0.0,True,160.642157
RDL-n50-05,No-Adaptive,3,15000,0.1,0.4,0.997,100,721.726886,682.112681,35.536351,0.0,4.077854,4,0.08,1.0,0.0,True,156.360634
RDL-n50-05,No-Adaptive,4,15000,0.1,0.4,0.997,100,698.905025,656.342097,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,156.27676
RDL-n50-05,No-Adaptive,5,15000,0.1,0.4,0.997,100,727.622517,658.147093,61.515015,0.0,7.96041,7,0.14,1.0,0.0,True,157.254844
RDL-n50-05,No-Adaptive,6,15000,0.1,0.4,0.997,100,727.619273,685.056345,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,158.255829
RDL-n50-05,No-Adaptive,7,15000,0.1,0.4,0.997,100,723.168896,721.271295,0.0,1.897602,0.0,0,0.0,0.98,0.003795,True,157.755444
RDL-n50-05,No-Adaptive,8,15000,0.1,0.4,0.997,100,702.822975,643.903661,52.055867,0.0,6.863446,6,0.12,1.0,0.0,True,159.377455
RDL-n50-05,No-Adaptive,9,15000,0.1,0.4,0.997,100,719.865552,668.087882,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,158.472554
RDL-n50-05,No-Adaptive,10,15000,0.1,0.4,0.997,100,710.80422,659.02655,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,158.811305
RDL-n50-05,No-Restart,1,15000,0.1,0.4,0.997,100,704.904673,693.98502,7.424769,1.704911,1.789972,1,0.02,0.98,0.00341,True,169.82389
RDL-n50-05,No-Restart,2,15000,0.1,0.4,0.997,100,697.691269,645.913599,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,186.168354
RDL-n50-05,No-Restart,3,15000,0.1,0.4,0.997,100,697.691269,645.913599,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,176.806529
RDL-n50-05,No-Restart,4,15000,0.1,0.4,0.997,100,723.629726,637.894105,75.543489,0.0,10.192132,8,0.16,1.0,0.0,True,196.161437
RDL-n50-05,No-Restart,5,15000,0.1,0.4,0.997,100,702.530708,693.315967,7.424769,0.0,1.789972,1,0.02,1.0,0.0,True,181.258055
RDL-n50-05,No-Restart,6,15000,0.1,0.4,0.997,100,707.966818,684.432775,20.055905,0.0,3.478138,3,0.06,1.0,0.0,True,159.857926
RDL-n50-05,No-Restart,7,15000,0.1,0.4,0.997,100,713.375387,660.558505,45.740299,1.039212,6.037371,5,0.1,0.98,0.002078,True,175.571946
RDL-n50-05,No-Restart,8,15000,0.1,0.4,0.997,100,710.670134,658.892464,45.740299,0.0,6.037371,5,0.1,0.96,0.013439,True,180.882214
RDL-n50-05,No-Restart,9,15000,0.1,0.4,0.997,100,695.576221,637.20014,52.055867,0.0,6.320213,6,0.12,1.0,0.0,True,194.62299
RDL-n50-05,No-Restart,10,15000,0.1,0.4,0.997,100,715.693619,665.261806,44.966876,0.0,5.464937,5,0.1,1.0,0.0,True,183.877076
RDL-n50-05,No-Penalty,1,15000,0.1,0.4,0.997,100,718.704478,676.14155,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,190.266416
RDL-n50-05,No-Penalty,2,15000,0.1,0.4,0.997,100,717.042174,665.264504,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,190.082959
RDL-n50-05,No-Penalty,3,15000,0.1,0.4,0.997,100,721.488357,678.925428,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,192.188944
RDL-n50-05,No-Penalty,4,15000,0.1,0.4,0.997,100,718.439599,666.661929,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,195.519776
RDL-n50-05,No-Penalty,5,15000,0.1,0.4,0.997,100,727.486491,696.083563,26.707251,0.0,4.695676,4,0.08,1.0,0.0,True,187.671919
RDL-n50-05,No-Penalty,6,15000,0.1,0.4,0.997,100,711.598017,659.820347,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,193.700138
RDL-n50-05,No-Penalty,7,15000,0.1,0.4,0.997,100,705.549911,653.772241,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,196.619933
RDL-n50-05,No-Penalty,8,15000,0.1,0.4,0.997,100,702.530708,693.315967,7.424769,0.0,1.789972,1,0.02,1.0,0.0,True,195.904189
RDL-n50-05,No-Penalty,9,15000,0.1,0.4,0.997,100,726.878699,704.852924,16.855294,2.799131,2.37135,2,0.04,0.98,0.005598,True,197.005263
RDL-n50-05,No-Penalty,10,15000,0.1,0.4,0.997,100,716.197283,664.419613,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,195.742857
RDL-n50-05,No-DelayAware,1,15000,0.1,0.4,0.997,100,958.592741,691.465398,36.309774,226.167281,4.650287,4,0.08,0.94,0.452335,True,148.591562
RDL-n50-05,No-DelayAware,2,15000,0.1,0.4,0.997,100,919.590717,683.92724,47.82313,182.212699,5.627647,5,0.1,0.86,0.364425,True,159.40289
RDL-n50-05,No-DelayAware,3,15000,0.1,0.4,0.997,100,954.202525,725.63697,16.855294,209.195858,2.514403,2,0.04,0.84,0.418392,True,141.901012
RDL-n50-05,No-DelayAware,4,15000,0.1,0.4,0.997,100,1070.368949,694.058489,38.31553,333.747531,4.247399,4,0.08,0.8,0.667495,True,142.486224
RDL-n50-05,No-DelayAware,5,15000,0.1,0.4,0.997,100,851.927785,681.24259,47.746055,118.110363,4.828776,5,0.1,0.88,0.256233,True,164.040759
RDL-n50-05,No-DelayAware,6,15000,0.1,0.4,0.997,100,810.650833,648.23006,45.740299,110.643103,6.037371,5,0.1,0.88,0.221286,True,179.769619
RDL-n50-05,No-DelayAware,7,15000,0.1,0.4,0.997,100,842.355087,644.714303,45.740299,145.863114,6.037371,5,0.1,0.94,0.291726,True,182.9071
RDL-n50-05,No-DelayAware,8,15000,0.1,0.4,0.997,100,933.362124,723.338939,0.0,210.023185,0.0,0,0.0,0.9,0.420046,True,155.163455
RDL-n50-05,No-DelayAware,9,15000,0.1,0.4,0.997,100,859.808263,724.17723,0.0,135.631032,0.0,0,0.0,0.9,0.271262,True,181.646741
RDL-n50-05,No-DelayAware,10,15000,0.1,0.4,0.997,100,944.832954,679.786395,38.31553,222.483631,4.247399,4,0.08,0.9,0.444967,True,162.833413
RDL-n50-05,No-ModeSwitch,1,15000,0.1,0.4,0.997,100,718.193934,675.631006,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,207.188956
RDL-n50-05,No-ModeSwitch,2,15000,0.1,0.4,0.997,100,713.073243,660.695961,45.740299,0.599612,6.037371,5,0.1,0.96,0.001199,True,200.918345
RDL-n50-05,No-ModeSwitch,3,15000,0.1,0.4,0.997,100,722.955262,693.108658,26.582534,0.0,3.264069,3,0.06,1.0,0.0,True,200.348809
RDL-n50-05,No-ModeSwitch,4,15000,0.1,0.4,0.997,100,699.093212,647.315542,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,202.365728
RDL-n50-05,No-ModeSwitch,5,15000,0.1,0.4,0.997,100,722.96651,671.18884,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,200.152198
RDL-n50-05,No-ModeSwitch,6,15000,0.1,0.4,0.997,100,715.399877,653.651853,53.165069,0.0,8.582955,6,0.12,1.0,0.0,True,200.462932
RDL-n50-05,No-ModeSwitch,7,15000,0.1,0.4,0.997,100,699.69612,647.91845,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,197.37848
RDL-n50-05,No-ModeSwitch,8,15000,0.1,0.4,0.997,100,713.798836,662.021166,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,198.389949
RDL-n50-05,No-ModeSwitch,9,15000,0.1,0.4,0.997,100,722.593891,656.496919,58.371436,0.0,7.725536,7,0.14,1.0,0.0,True,202.311367
RDL-n50-05,No-ModeSwitch,10,15000,0.1,0.4,0.997,100,718.932259,668.500446,44.966876,0.0,5.464937,5,0.1,1.0,0.0,True,203.846506
RDL-n50-05,No-TWRemoval,1,15000,0.1,0.4,0.997,100,700.318546,648.540876,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,176.574093
RDL-n50-05,No-TWRemoval,2,15000,0.1,0.4,0.997,100,719.915211,658.631815,45.740299,9.505726,6.037371,5,0.1,0.96,0.019011,True,182.106967
RDL-n50-05,No-TWRemoval,3,15000,0.1,0.4,0.997,100,720.335018,677.77209,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,182.175628
RDL-n50-05,No-TWRemoval,4,15000,0.1,0.4,0.997,100,723.977029,681.414101,38.31553,0.0,4.247399,4,0.08,1.0,0.0,True,180.795669
RDL-n50-05,No-TWRemoval,5,15000,0.1,0.4,0.997,100,724.539728,693.136801,26.707251,0.0,4.695676,4,0.08,1.0,0.0,True,177.909284
RDL-n50-05,No-TWRemoval,6,15000,0.1,0.4,0.997,100,716.411366,679.116827,32.898102,0.306292,4.090145,4,0.08,0.98,0.000613,True,180.977231
RDL-n50-05,No-TWRemoval,7,15000,0.1,0.4,0.997,100,718.55901,666.78134,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,182.376874
RDL-n50-05,No-TWRemoval,8,15000,0.1,0.4,0.997,100,713.563917,661.786247,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,171.51987
RDL-n50-05,No-TWRemoval,9,15000,0.1,0.4,0.997,100,711.999132,645.90216,58.371436,0.0,7.725536,7,0.14,1.0,0.0,True,181.621683
RDL-n50-05,No-TWRemoval,10,15000,0.1,0.4,0.997,100,696.815407,644.26661,45.740299,0.771128,6.037371,5,0.1,0.98,0.001542,True,174.676373
RDL-n50-05,Basic-LNS,1,15000,0.1,0.4,0.997,100,726.363651,690.236413,30.624254,0.0,5.502983,4,0.08,1.0,0.0,True,54.179235
RDL-n50-05,Basic-LNS,2,15000,0.1,0.4,0.997,100,703.686252,651.60229,45.740299,0.306292,6.037371,5,0.1,0.98,0.000613,True,54.098975
RDL-n50-05,Basic-LNS,3,15000,0.1,0.4,0.997,100,721.032493,669.254823,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,54.764747
RDL-n50-05,Basic-LNS,4,15000,0.1,0.4,0.997,100,706.570184,697.355443,7.424769,0.0,1.789972,1,0.02,1.0,0.0,True,53.382065
RDL-n50-05,Basic-LNS,5,15000,0.1,0.4,0.997,100,723.499699,674.33836,44.631098,0.0,4.530241,5,0.1,1.0,0.0,True,56.175249
RDL-n50-05,Basic-LNS,6,15000,0.1,0.4,0.997,100,710.056504,653.948658,51.759152,0.0,4.348694,6,0.12,1.0,0.0,True,56.446184
RDL-n50-05,Basic-LNS,7,15000,0.1,0.4,0.997,100,703.271987,651.494317,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,55.339477
RDL-n50-05,Basic-LNS,8,15000,0.1,0.4,0.997,100,703.271987,651.494317,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,55.325094
RDL-n50-05,Basic-LNS,9,15000,0.1,0.4,0.997,100,701.741313,692.526572,7.424769,0.0,1.789972,1,0.02,1.0,0.0,True,55.275425
RDL-n50-05,Basic-LNS,10,15000,0.1,0.4,0.997,100,697.86601,646.08834,45.740299,0.0,6.037371,5,0.1,1.0,0.0,True,55.663131
RDL-n50-06,Full-ALNS,1,15000,0.1,0.4,0.997,100,546.067873,493.025356,45.177758,0.0,7.864759,8,0.16,1.0,0.0,True,212.318373
RDL-n50-06,Full-ALNS,2,15000,0.1,0.4,0.997,100,549.891214,502.228346,41.286036,0.182418,6.194414,6,0.12,0.98,0.000365,True,213.062466
RDL-n50-06,Full-ALNS,3,15000,0.1,0.4,0.997,100,521.931555,481.398455,35.630008,0.0,4.903092,6,0.12,1.0,0.0,True,220.389659
RDL-n50-06,Full-ALNS,4,15000,0.1,0.4,0.997,100,534.944482,499.827642,30.904228,0.0,4.212612,4,0.08,1.0,0.0,True,207.197637
RDL-n50-06,Full-ALNS,5,15000,0.1,0.4,0.997,100,523.587187,471.240661,46.530843,0.182418,5.633265,7,0.14,0.98,0.000365,True,209.277659
RDL-n50-06,Full-ALNS,6,15000,0.1,0.4,0.997,100,538.637991,502.03141,31.772257,0.182418,4.651906,5,0.1,0.98,0.000365,True,208.209109
RDL-n50-06,Full-ALNS,7,15000,0.1,0.4,0.997,100,537.665496,500.022372,31.772257,0.182418,5.688449,5,0.1,0.98,0.000365,True,209.798761
RDL-n50-06,Full-ALNS,8,15000,0.1,0.4,0.997,100,548.353689,527.461067,17.121476,0.0,3.771145,3,0.06,1.0,0.0,True,208.918926
RDL-n50-06,Full-ALNS,9,15000,0.1,0.4,0.997,100,535.830135,492.124411,38.957117,0.182418,4.566189,6,0.12,0.98,0.000365,True,212.154836
RDL-n50-06,Full-ALNS,10,15000,0.1,0.4,0.997,100,535.703206,490.844203,39.932951,0.0,4.926052,7,0.14,1.0,0.0,True,213.263117
RDL-n50-06,Generic-ALNS,1,15000,0.1,0.4,0.997,100,1221.517959,448.293354,46.427185,720.178071,6.619349,8,0.16,0.74,1.440356,True,243.284911
RDL-n50-06,Generic-ALNS,2,15000,0.1,0.4,0.997,100,1844.750158,439.512519,58.612291,1340.819887,5.805462,8,0.16,0.6,2.68164,True,228.421155
RDL-n50-06,Generic-ALNS,3,15000,0.1,0.4,0.997,100,1338.859004,504.031,19.757959,811.992425,3.07762,3,0.06,0.8,1.623985,True,241.09217
RDL-n50-06,Generic-ALNS,4,15000,0.1,0.4,0.997,100,2067.132012,432.108227,54.000911,1572.574302,8.448572,9,0.18,0.64,3.145149,True,264.972377
RDL-n50-06,Generic-ALNS,5,15000,0.1,0.4,0.997,100,1441.691982,501.018287,38.266491,897.48877,4.918434,6,0.12,0.78,1.794978,True,224.560607
RDL-n50-06,Generic-ALNS,6,15000,0.1,0.4,0.997,100,1261.192995,469.089005,61.185771,723.591908,7.326311,10,0.2,0.68,1.447184,True,231.981838
RDL-n50-06,Generic-ALNS,7,15000,0.1,0.4,0.997,100,1155.245528,496.302655,42.055428,611.731009,5.156436,7,0.14,0.76,1.223462,True,215.689407
RDL-n50-06,Generic-ALNS,8,15000,0.1,0.4,0.997,100,1393.106214,469.952205,29.271738,890.298686,3.583585,4,0.08,0.66,1.780597,True,229.860213
RDL-n50-06,Generic-ALNS,9,15000,0.1,0.4,0.997,100,2635.379169,466.706565,44.971315,2116.008391,7.692897,8,0.16,0.6,4.232017,True,244.300698
RDL-n50-06,Generic-ALNS,10,15000,0.1,0.4,0.997,100,1413.229331,467.392704,51.706836,887.873956,6.255836,8,0.16,0.72,1.775748,True,224.10663
RDL-n50-06,No-Adaptive,1,15000,0.1,0.4,0.997,100,558.249,531.764514,21.424419,0.182418,4.877648,4,0.08,0.98,0.000365,True,179.413355
RDL-n50-06,No-Adaptive,2,15000,0.1,0.4,0.997,100,545.39954,469.814673,66.288802,0.0,9.296065,10,0.2,1.0,0.0,True,178.553885
RDL-n50-06,No-Adaptive,3,15000,0.1,0.4,0.997,100,552.178648,502.16144,42.261871,0.325951,7.429386,7,0.14,0.98,0.000652,True,175.819587
RDL-n50-06,No-Adaptive,4,15000,0.1,0.4,0.997,100,547.524112,512.683997,32.187626,0.0,2.652489,5,0.1,1.0,0.0,True,174.362749
RDL-n50-06,No-Adaptive,5,15000,0.1,0.4,0.997,100,560.609446,503.393188,50.593373,0.0,6.622885,7,0.14,1.0,0.0,True,179.285226
RDL-n50-06,No-Adaptive,6,15000,0.1,0.4,0.997,100,531.151039,452.440624,69.450124,0.182418,9.077872,11,0.22,0.98,0.000365,True,175.321787
RDL-n50-06,No-Adaptive,7,15000,0.1,0.4,0.997,100,538.500896,500.857771,31.772257,0.182418,5.688449,5,0.1,0.98,0.000365,True,179.088575
RDL-n50-06,No-Adaptive,8,15000,0.1,0.4,0.997,100,542.093034,505.557709,29.443337,3.031763,4.060224,5,0.1,0.96,0.006064,True,177.026086
RDL-n50-06,No-Adaptive,9,15000,0.1,0.4,0.997,100,524.782873,485.651088,34.688144,0.182418,4.261222,6,0.12,0.98,0.000365,True,175.972985
RDL-n50-06,No-Adaptive,10,15000,0.1,0.4,0.997,100,542.158097,485.41766,50.799816,0.182418,5.758203,7,0.14,0.98,0.000365,True,175.233564
RDL-n50-06,No-Restart,1,15000,0.1,0.4,0.997,100,527.782703,480.730259,41.251192,0.182418,5.618833,7,0.14,0.98,0.000365,True,195.060534
RDL-n50-06,No-Restart,2,15000,0.1,0.4,0.997,100,528.03613,501.245366,20.037364,0.884565,5.868834,4,0.08,0.98,0.001769,True,175.96387
RDL-n50-06,No-Restart,3,15000,0.1,0.4,0.997,100,528.848163,490.076145,32.359225,0.182418,6.230374,6,0.12,0.98,0.000365,True,199.72173
RDL-n50-06,No-Restart,4,15000,0.1,0.4,0.997,100,516.215894,446.208362,61.28943,0.182418,8.535684,9,0.18,0.98,0.000365,True,233.340693
RDL-n50-06,No-Restart,5,15000,0.1,0.4,0.997,100,530.636124,508.705977,19.061529,0.884565,1.984053,3,0.06,0.98,0.001769,True,183.102472
RDL-n50-06,No-Restart,6,15000,0.1,0.4,0.997,100,534.355788,506.666598,25.659421,0.0,2.029769,3,0.06,1.0,0.0,True,184.450402
RDL-n50-06,No-Restart,7,15000,0.1,0.4,0.997,100,523.275285,465.10646,47.506678,3.031763,7.630384,8,0.16,0.96,0.006064,True,211.047154
RDL-n50-06,No-Restart,8,15000,0.1,0.4,0.997,100,530.798882,516.268189,13.194911,0.0,1.335782,2,0.04,1.0,0.0,True,172.236448
RDL-n50-06,No-Restart,9,15000,0.1,0.4,0.997,100,533.09176,481.358843,43.790703,0.182418,7.759795,8,0.16,0.98,0.000365,True,215.376359
RDL-n50-06,No-Restart,10,15000,0.1,0.4,0.997,100,533.385126,470.240003,54.412133,0.384428,8.348562,8,0.16,0.96,0.000769,True,211.282757
RDL-n50-06,No-Penalty,1,15000,0.1,0.4,0.997,100,519.882724,475.386618,38.957117,1.066983,4.472006,6,0.12,0.96,0.002134,True,202.210124
RDL-n50-06,No-Penalty,2,15000,0.1,0.4,0.997,100,547.253552,509.141865,30.526978,0.0,7.58471,6,0.12,1.0,0.0,True,204.451559
RDL-n50-06,No-Penalty,3,15000,0.1,0.4,0.997,100,542.96711,489.977344,46.672239,0.0,6.317527,8,0.16,1.0,0.0,True,205.607201
RDL-n50-06,No-Penalty,4,15000,0.1,0.4,0.997,100,535.058986,517.389539,16.145642,0.0,1.523805,2,0.04,1.0,0.0,True,207.385316
RDL-n50-06,No-Penalty,5,15000,0.1,0.4,0.997,100,547.868023,507.632803,36.041229,0.182418,4.011572,5,0.1,0.98,0.000365,True,206.027015
RDL-n50-06,No-Penalty,6,15000,0.1,0.4,0.997,100,527.563357,484.197817,35.492379,0.991005,6.882156,6,0.12,0.98,0.001982,True,204.885192
RDL-n50-06,No-Penalty,7,15000,0.1,0.4,0.997,100,560.198267,508.202251,45.555009,1.829102,4.611905,6,0.12,0.94,0.003658,True,212.38069
RDL-n50-06,No-Penalty,8,15000,0.1,0.4,0.997,100,533.800666,452.964585,69.450124,0.206996,11.178961,11,0.22,0.96,0.000414,True,206.849929
RDL-n50-06,No-Penalty,9,15000,0.1,0.4,0.997,100,525.685042,464.422207,54.691538,0.182418,6.388879,9,0.18,0.98,0.000365,True,201.381286
RDL-n50-06,No-Penalty,10,15000,0.1,0.4,0.997,100,538.301962,502.176849,31.772257,0.182418,4.170438,5,0.1,0.98,0.000365,True,202.109206
RDL-n50-06,No-DelayAware,1,15000,0.1,0.4,0.997,100,638.219586,489.819935,89.246694,45.253584,13.899372,14,0.28,0.94,0.090507,True,179.355996
RDL-n50-06,No-DelayAware,2,15000,0.1,0.4,0.997,100,912.129775,512.786459,38.374296,356.022382,4.946637,6,0.12,0.9,0.712045,True,166.616
RDL-n50-06,No-DelayAware,3,15000,0.1,0.4,0.997,100,955.541414,455.641426,78.273277,411.40701,10.2197,12,0.24,0.84,0.822814,True,194.642237
RDL-n50-06,No-DelayAware,4,15000,0.1,0.4,0.997,100,927.122892,616.838287,6.631862,302.729271,0.923472,1,0.02,0.84,0.659946,True,152.172146
RDL-n50-06,No-DelayAware,5,15000,0.1,0.4,0.997,100,872.787779,486.138122,61.082987,318.077957,7.488714,9,0.18,0.86,0.636156,True,183.497627
RDL-n50-06,No-DelayAware,6,15000,0.1,0.4,0.997,100,853.502109,526.926532,21.497874,303.735132,1.342572,3,0.06,0.84,0.60747,True,152.899816
RDL-n50-06,No-DelayAware,7,15000,0.1,0.4,0.997,100,734.858602,575.919794,31.810868,124.205956,2.921984,5,0.1,0.84,0.248412,True,164.204569
RDL-n50-06,No-DelayAware,8,15000,0.1,0.4,0.997,100,662.441902,491.653041,45.627971,119.212972,5.947917,7,0.14,0.92,0.238426,True,189.90737
RDL-n50-06,No-DelayAware,9,15000,0.1,0.4,0.997,100,886.026275,535.289256,11.876669,335.754036,3.106314,2,0.04,0.84,0.671508,True,166.234515
RDL-n50-06,No-DelayAware,10,15000,0.1,0.4,0.997,100,702.5021,489.232316,66.396608,136.162492,10.710685,10,0.2,0.84,0.272325,True,179.905231
RDL-n50-06,No-ModeSwitch,1,15000,0.1,0.4,0.997,100,541.336981,501.717633,33.198304,0.0,6.421044,5,0.1,1.0,0.0,True,216.512807
RDL-n50-06,No-ModeSwitch,2,15000,0.1,0.4,0.997,100,526.261926,483.931161,36.006386,0.182418,6.141961,6,0.12,0.98,0.000365,True,213.311051
RDL-n50-06,No-ModeSwitch,3,15000,0.1,0.4,0.997,100,521.502547,468.277611,45.177758,0.182418,7.864759,8,0.16,0.98,0.000365,True,214.840253
RDL-n50-06,No-ModeSwitch,4,15000,0.1,0.4,0.997,100,552.354338,512.775219,36.148655,0.0,3.430465,5,0.1,1.0,0.0,True,212.268785
RDL-n50-06,No-ModeSwitch,5,15000,0.1,0.4,0.997,100,523.335849,464.658953,51.77565,1.066983,5.834262,8,0.16,0.96,0.002134,True,212.797923
RDL-n50-06,No-ModeSwitch,6,15000,0.1,0.4,0.997,100,548.553685,490.950184,50.833786,0.182418,6.587296,8,0.16,0.98,0.000365,True,213.021876
RDL-n50-06,No-ModeSwitch,7,15000,0.1,0.4,0.997,100,552.71289,506.757469,41.286036,0.182418,4.486966,6,0.12,0.98,0.000365,True,203.733946
RDL-n50-06,No-ModeSwitch,8,15000,0.1,0.4,0.997,100,545.874073,487.769297,49.167326,2.77173,6.16572,7,0.14,0.96,0.005543,True,205.454918
RDL-n50-06,No-ModeSwitch,9,15000,0.1,0.4,0.997,100,540.771311,505.654471,30.904228,0.0,4.212612,4,0.08,1.0,0.0,True,212.478483
RDL-n50-06,No-ModeSwitch,10,15000,0.1,0.4,0.997,100,552.404614,489.338392,55.456781,0.182418,7.427023,9,0.18,0.96,0.030113,True,206.137436
RDL-n50-06,No-TWRemoval,1,15000,0.1,0.4,0.997,100,523.731454,446.101799,67.817634,1.268993,8.543028,11,0.22,0.94,0.002538,True,207.218383
RDL-n50-06,No-TWRemoval,2,15000,0.1,0.4,0.997,100,547.651183,520.460535,22.673846,0.884565,3.632237,4,0.08,0.98,0.001769,True,203.516185
RDL-n50-06,No-TWRemoval,3,15000,0.1,0.4,0.997,100,535.831543,500.826363,31.879682,0.0,3.125498,5,0.1,1.0,0.0,True,201.524914
RDL-n50-06,No-TWRemoval,4,15000,0.1,0.4,0.997,100,544.965316,512.853774,27.953497,0.133456,4.024589,4,0.08,0.98,0.000267,True,206.239045
RDL-n50-06,No-TWRemoval,5,15000,0.1,0.4,0.997,100,530.900313,497.214333,29.443337,0.182418,4.060224,5,0.1,0.98,0.000365,True,206.159254
RDL-n50-06,No-TWRemoval,6,15000,0.1,0.4,0.997,100,529.477071,504.832266,22.70869,0.0,1.936116,3,0.06,1.0,0.0,True,197.496614
RDL-n50-06,No-TWRemoval,7,15000,0.1,0.4,0.997,100,549.109979,505.404255,38.957117,0.182418,4.566189,6,0.12,0.98,0.000365,True,205.450896
RDL-n50-06,No-TWRemoval,8,15000,0.1,0.4,0.997,100,533.338916,482.989583,45.555009,0.182418,4.611905,6,0.12,0.98,0.000365,True,201.747943
RDL-n50-06,No-TWRemoval,9,15000,0.1,0.4,0.997,100,521.771204,481.535985,36.041229,0.182418,4.011572,5,0.1,0.98,0.000365,True,201.93188
RDL-n50-06,No-TWRemoval,10,15000,0.1,0.4,0.997,100,525.891171,461.279667,58.338698,0.182418,6.090387,9,0.18,0.98,0.000365,True,198.885886
RDL-n50-06,Basic-LNS,1,15000,0.1,0.4,0.997,100,526.170212,481.579923,38.957117,1.066983,4.566189,6,0.12,0.96,0.002134,True,60.021959
RDL-n50-06,Basic-LNS,2,15000,0.1,0.4,0.997,100,527.893983,471.225647,48.543858,0.182418,7.94206,8,0.16,0.98,0.000365,True,61.552323
RDL-n50-06,Basic-LNS,3,15000,0.1,0.4,0.997,100,528.047271,474.01752,49.167326,0.182418,4.680007,7,0.14,0.98,0.000365,True,61.841079
RDL-n50-06,Basic-LNS,4,15000,0.1,0.4,0.997,100,538.533024,493.037304,39.653546,0.182418,5.659756,6,0.12,0.98,0.000365,True,62.142578
RDL-n50-06,Basic-LNS,5,15000,0.1,0.4,0.997,100,528.297216,520.741881,6.631862,0.0,0.923472,1,0.02,1.0,0.0,True,59.663097
RDL-n50-06,Basic-LNS,6,15000,0.1,0.4,0.997,100,525.445,482.951221,35.492379,0.0,7.001399,6,0.12,1.0,0.0,True,59.7515
RDL-n50-06,Basic-LNS,7,15000,0.1,0.4,0.997,100,557.526477,531.018384,22.673846,0.20201,3.632237,4,0.08,0.98,0.000404,True,60.886816
RDL-n50-06,Basic-LNS,8,15000,0.1,0.4,0.997,100,539.229825,488.880492,45.555009,0.182418,4.611905,6,0.12,0.96,0.016651,True,62.021634
